[392.35512478486635, 574.7489275112748, 10132.011824832298, 9701.214088751236, 22912.420493436104, 22703.687384847144, 6985.437410040991, 7846.682895813137, 7200.241478062468, 1859.0355383949354, 1861.0937864780426, 20453.937984151067, 21968.92752014124, 26316.813815019326, 29342.74589375127, -0.9682253151438294, -0.980990840374025, -0.9998658000592069, -0.9995153066436876, -0.17320010014729553, -0.19283508638085411, 0.8639891163445005, -0.18681888820281006, -0.14956098169699886, 0.8421645418535979, -0.9834545126582055, -0.960287935278126, -0.9701632368889358, 0.9275680624500652, 0.9111251278976736, 0]
[443.61658904817887, 520.9041253312025, 11197.578548994148, 10978.509318177821, 26477.617510947923, 25025.232751645206, 7971.181013282621, 8896.575013273396, 7248.462012690725, 491.8242888012901, 1430.151502776891, 22680.987747002393, 21818.397797410376, 29846.740304540144, 32569.514155806974, -0.9823516014316426, -0.9798880102999734, -0.9958429945510844, -0.9984104829139434, -0.20542457440199097, -0.09766226381453773, 0.9011170786057237, -0.42842904137071935, -0.1569111432037763, 0.8596028193068249, -0.9622150634907554, -0.9783919617039069, -0.971291293372498, 0.9288841336395772, 0.9252337207648396, 0]
[435.561221156735, 534.8097169829998, 12645.091426112922, 12425.184031498211, 29127.78339375119, 27559.872432290635, 8255.77832566225, 9573.589838564629, 8411.954820558894, 749.7486464027315, 1239.3737479746342, 24697.40726686362, 23035.66599001363, 30602.184954708675, 34758.35234698863, -0.9882049482187474, -0.9770283004305277, -0.9992161699867765, -0.9999625662577573, -0.19799782782804023, -0.08873871092565835, 0.9221783287850276, -0.3383056801841526, -0.09074641486095322, 0.8519346327579932, -0.9940800522550143, -0.9806687960535733, -0.9800317506221476, 0.9315574038601561, 0.9167724571056683, 0]
[490.98333415039815, 673.3622688623145, 12667.230366893345, 11528.932112969458, 29336.814614961215, 27179.443558219646, 8320.351924377726, 9433.303143837722, 8164.835845576832, 695.6888527416158, 1238.578561971197, 24484.844613885973, 23557.261605401523, 30224.805124589242, 33586.348896591226, -0.984470284726978, -0.9478143946246946, -0.9993097161022588, -0.9978129542826254, -0.18582395021999173, -0.1830723178444197, 0.9200657376281446, -0.3011418636511873, -0.09085071202482846, 0.8561552014223257, -0.9857928815040706, -0.9718009207570895, -0.9864997894008015, 0.9316196007155646, 0.9180055823188766, 0]
[556.910333025502, 774.6053175423294, 14459.455959859537, 13267.65886817273, 32451.670580073493, 31223.414442090783, 8870.04695038055, 10079.459675075486, 9364.097889715107, 1242.6313395062461, 1745.0536903562024, 27304.689632930793, 26712.77377093793, 31799.72779566655, 147596.86735050473, -0.9736730474016776, -0.9767720020938278, -0.999988693523545, -0.9995071797498238, -0.19197146707123114, -0.16417890863767945, 0.9033545689755201, -0.18802593847290985, 0.06827123777822425, 0.8530980996431157, -0.9997055627538659, -0.9725128630792055, -0.9783916704509225, 0.9325305010887073, 0.9182221804835438, 0]
[438.4138028782327, 481.0672864236403, 10937.711845851736, 10186.649672990898, 25686.45760969259, 24250.263641244033, 7528.595249821665, 8652.862413798459, 7250.670008051442, 441.32895206846297, 1427.848109983839, 21645.534284753958, 21641.72789956932, 29339.194599842886, 31497.823588692583, -0.9894758783971613, -0.9778993235479312, -0.9960577650726643, -0.9973304011763512, -0.11955197800649629, -0.10202283534244241, 0.9054219183696866, -0.3253150425037621, 0.03193461703720374, 0.8551565880268374, -0.9960396149395145, -0.9717446441631736, -0.9800386305444252, 0.9290325213117635, 0.9148516791950947, 0]
[338.82418032200076, 452.57328942534514, 9353.396735938732, 9095.279404525645, 22425.569932672253, 21784.77503164584, 6491.037451804616, 6830.045618509175, 5949.929754245328, 490.40772846434265, 983.4295443072915, 18182.52807209664, 17896.371130029205, 26028.925364390016, 27005.074828151846, -0.9883036287997227, -0.9570161939197804, -0.999719513519226, -0.999773856150157, -0.124688139882083, -0.13046087252460425, 0.9177055777044822, -0.20214300390298118, -0.1428529871546518, 0.8655086224713647, -0.9906827912451479, -0.9695003474323427, -0.9870806017701744, 0.9321129980154713, 0.921935479854036, 0]
[3445.7660527774133, 3546.3475238233805, 2967.6447326506022, 3011.1499211473856, 13334.182009971992, 12842.24776665779, 16423.22990947892, 17667.690840372816, 11459.9924136349, 4440.936326594325, 4978.923322214978, 29750.6480670406, 28119.69931306434, 43632.62766050408, 45863.10215246864, -0.9984413120063486, -0.9596337585830702, -0.9881634919820731, -0.9844633152810959, -0.37594582521525544, -0.3049273751837984, 0.6579284409355506, -0.841660295746181, -0.7548012703380618, 0.5623011593245711, -0.036585735572593425, -0.9172484295921796, -0.9034475223076983, 0.6890057748406314, 0.6794607332102127, 1]
[3963.066857131198, 4608.943017793121, 2644.760749590583, 3074.3218411023263, 11593.154559377639, 12610.905310145637, 16025.571819466539, 16624.68622822431, 14419.361372305313, 2459.2616040417925, 2870.9402533415705, 25982.12460279488, 24674.64649770409, 39794.9024191387, 42081.07160663535, -0.9844045745353884, -0.9994812354020011, -0.9969966763436777, -0.9912705558722423, -0.4336377625905285, -0.553619933385338, 0.7478612648079672, -0.7281359681096418, -0.7961502389582922, 0.40461642354442595, -0.12442819715163417, -0.9263013619439482, -0.9428745209577762, 0.6421346895239077, 0.5813653677627169, 1]
[4361.448708171025, 4791.058176413178, 3074.7342016221955, 3099.8189244822133, 12768.076314289647, 11859.864895154315, 18434.739865520038, 18134.69333101157, 15390.772620779462, 2724.4164380172733, 2907.3972983146086, 30455.0053516794, 25037.53668603697, 42794.95652958308, 44049.33603634406, -0.9914448329479916, -0.9988212552303037, -0.9700474756016639, -0.9970240445615814, -0.5632705189624135, -0.4494340498433664, 0.7818261802751281, -0.7890673437078259, -0.7256195190307762, 0.3753239416767484, -0.13526557190341992, -0.9426255766618834, -0.9451247643390254, 0.6105593194875679, 0.5638829570028108, 1]
