[2098.4052930865437, 12844.380283594131, 2767.7951833251864, 4601.888905567117, 7830.8604347205255, 6674.760688697221, 10925.306450798409, 19755.27050052327, 13257.894326092675, 12078.087398377247, 7587.919249095954, 26537.20221811277, 22066.398233989486, 30320.37865621713, 45677.22754820646, 0.24514195818450749, -0.7401534444480575, -0.971110470386871, -0.6975604118796329, -0.522729299514602, -0.9837711513404541, 0.21295821201846735, -0.2702244504921043, -0.9075704587999949, 0.08629128080115031, 0.3826372517032165, -0.69802061749446, -0.8483009995270311, 0.9449537327644729, 0.07117739848146562, 4]
[2339.459565259749, 11860.105736004189, 2766.4811913855374, 4091.043078441173, 7868.5166455099825, 6591.587659345241, 11288.125600637868, 18452.423702259548, 11957.564312131144, 12343.688146584667, 7890.996516766027, 26307.058005305007, 21271.22226146632, 30424.695280985907, 44406.18828702904, 0.25805483710391647, -0.7379359096057364, -0.9764980744491509, -0.6994204064858788, -0.5007459332030552, -0.9886612988962333, 0.14540805890559086, -0.27098968850163074, -0.9086338425792853, 0.1737439060722378, 0.44376367359510416, -0.6668630848256478, -0.8342275825635719, 0.9523523123088168, 0.10232652718878048, 4]
[1977.2007219167426, 12432.326055772603, 2782.971913764486, 3928.0587046530563, 7945.711162429361, 6501.997952424048, 11275.165567995282, 18978.921550899744, 12333.350247982191, 11529.231894440949, 8542.6502981456, 27344.993279204704, 22626.53177329083, 30100.185853863368, 45018.28550119419, 0.1740829070011981, -0.7512684827319962, -0.9791468242936524, -0.6080638518733509, -0.4990024835760873, -0.9919284027667263, 0.1408939338756815, -0.20639161090388813, -0.9163588652638333, 0.14708178930990268, 0.3967786249355116, -0.6995456103616668, -0.8060214517001278, 0.9436412888782443, 0.11444052637007934, 4]
[1865.2058847714216, 12180.876872742781, 2743.8489420695696, 4089.767894578399, 7732.056890509324, 6678.061509325402, 10961.36238326598, 18797.081553239375, 12477.15767705813, 11520.085161661962, 8037.809310105629, 26170.67051162012, 21798.358166082297, 30115.130848560715, 43993.49632045813, 0.19652883923274528, -0.7623750795544894, -0.9730750648587077, -0.6401828325903625, -0.41534403278041493, -0.987147743292832, 0.1822770512314083, -0.2111308247759597, -0.9238454904602036, 0.13449938727618502, 0.3671464365292453, -0.688487292003798, -0.8385939042597136, 0.9271476036298456, 0.05977698996136451, 4]
[2088.4338703174144, 12020.037177818129, 2670.2463960535824, 3924.073500717059, 7242.029999480641, 6296.931307376421, 10958.4267031122, 18625.147004965693, 11950.621074323542, 12027.497112297453, 8044.683700551279, 26163.807130801724, 21016.63197249011, 29984.093118780293, 43871.207181960344, 0.13737044399786097, -0.7494645869190467, -0.9723234499420724, -0.6496923371370635, -0.263158083204662, -0.9621072528426469, 0.15832590629172358, -0.22420351760509138, -0.936451647182815, 0.11760313618047216, 0.39787390968593955, -0.7101122775251633, -0.8076368935066482, 0.9320980364551299, 0.07408798890960423, 4]
[2105.9606191853527, 12020.982447280781, 2518.9030114002526, 3923.466486180434, 7312.394633974938, 6304.172624398081, 10837.356288080104, 18618.777288884157, 12201.253947939957, 12621.527437520213, 7591.105716896243, 24913.116510917433, 22066.323517065728, 29991.897260778584, 43864.62095004716, 0.18399257929510202, -0.7046049039124517, -0.9534908988015012, -0.667570944869152, -0.4121290469446632, -0.9454283832758457, 0.19288769811141987, -0.22356740045605267, -0.9236087655854118, 0.10422663974130947, 0.39104474281672563, -0.6804559918722088, -0.8502793772343881, 0.9233736800876551, 0.04527963882787429, 4]
[2248.202403188683, 11851.33609509468, 2604.206165023381, 3925.9023800466675, 7113.211553162022, 6212.5000215839245, 11141.705470194109, 18360.952550691785, 12215.695258533815, 12311.208188519813, 7662.085836710408, 26298.083971467102, 21782.187292227754, 29892.37494907528, 44313.21162408334, 0.220179787294231, -0.7518054340558159, -0.9710829166210321, -0.6818980028132552, -0.4054966019512022, -0.9647220663616104, 0.18812554146643726, -0.2540551513198957, -0.8750394219682746, 0.08348977731059357, 0.405283155603925, -0.6492513130282206, -0.8691346484709752, 0.9247014467450081, 0.01715695417553789, 4]
[1982.4907932078931, 11636.17107433267, 2516.375810950296, 3927.87539404002, 7314.7840055646375, 6040.649041036144, 11031.396569897654, 18115.969492215663, 11592.349482816644, 12022.697976161959, 7626.593417017022, 25145.904109810013, 20734.395376785193, 30113.970732328482, 43292.793919676915, 0.28510253456398355, -0.7255794034002366, -0.9753338350364402, -0.6937747381250337, -0.40280895002809763, -0.9396499662744943, 0.19627062508892432, -0.26376399808822987, -0.9135716433672153, 0.1326173500851121, 0.4133660431049392, -0.6986724823569542, -0.8386550320288293, 0.9415545997241502, 0.06001819648132572, 4]
[1968.1872888244689, 12164.471623909893, 2503.445686737541, 4257.527368594892, 6916.832348755794, 6122.7903516935185, 11326.630962789292, 18614.171549827093, 12224.394524631323, 11756.98659150023, 7890.1774023717735, 26988.687693607295, 20471.84734747419, 30195.082006435143, 43966.78295517736, 0.21950287422380138, -0.7670897721290361, -0.975184126988396, -0.6776276290047335, -0.39797315226267893, -0.967239774973598, 0.19016292151984493, -0.23238308700204624, -0.9272185724234256, 0.0626355458308661, 0.4048969617572632, -0.688428307136261, -0.8429829755435663, 0.9378494770427416, 0.030651057408110836, 4]
[2208.9675739649683, 11137.106297614053, 2290.904737241799, 3610.9303491190076, 6555.1684054220095, 5587.270950146951, 11017.308717935579, 18067.069351706887, 10845.05923564732, 12027.845795143396, 8043.63959039934, 24914.98385507171, 21259.562808172777, 29978.008869292447, 43209.00587029313, 0.2606181264424161, -0.7320841611736476, -0.98155831862401, -0.6751702864570212, -0.442640623888942, -0.9512656829143947, 0.1559381811469388, -0.2696727748339714, -0.9264063910930689, 0.10718782293455842, 0.42046512918618056, -0.7293556729061785, -0.7894999622574596, 0.9326885573253136, 0.08961131523038207, 4]
